ID,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,Class,y_true,y_pred,anomaly_score,miscls_type
50058,-3.57539322980194,2.26361536405276,-1.18343443477494,-0.701135583047399,0.362411654173313,3.09593885203932,-4.0477878930272,-13.5524005554252,-1.68784603411104,-2.44136204996375,0.0861879877863947,1.76336894924537,-0.136277252162607,1.75177435148207,-0.571143767267243,1.21711066246501,-0.646458154046813,0.0613903118106555,-0.92226422667806,2.46219050902079,-6.5731532010363,2.28787282071089,0.567235132585445,-1.32872683517385,-0.539570535100388,0.225415610645102,-0.156753403623199,-0.273578887655301,2.1931111576888145,-0.4741949505985737,0,0,1,0.5746566,FP
175816,-5.05066077890862,4.93251320625043,-4.20084773975134,-0.939975345375199,-1.80777671076883,3.51630293203514,-9.03599350301877,-20.1779144346127,-0.896285758777537,-4.64066852230517,-2.31220007435655,3.05445901452872,-0.898687764022834,3.35921108506981,-1.42224903651582,0.629848406280481,0.989288332004094,0.269518196894351,-1.0440479583673,4.63298216453261,-9.83399073636525,4.14368102699242,1.86071082050617,0.354514245727714,-0.739569130760598,-0.9439226788931,-1.10851360324588,-0.31011459330061,0.3912527073290016,0.4441898988474959,0,0,1,0.5466922,FP
214025,-1.77761244835994,2.75656894347854,-2.65013307582063,0.0299471116931718,-0.998946895754433,2.34048316996372,-6.7598132364098,-15.5963763324352,-1.21004466081294,-3.03818991886175,-0.0924074198549921,1.38770616412081,-2.98134578929532,3.42870391767216,-0.227526803066632,1.12431752518215,0.0784597160060097,0.967678284737846,-0.945217676385202,3.53390064014964,-7.25418638692669,3.18085115300701,1.08907600611414,-0.520917539383089,0.268831771921084,-0.129365159154386,-0.202712890458893,0.261550729802876,-0.2934395304967512,0.6438867937828217,0,0,1,0.5357125,FP
97610,-1.62225107353072,2.25787875860798,0.0166181839322412,1.58963387343697,-1.72185553131386,1.77353548110135,-4.24550649746228,-10.5198607245745,-1.26870884708163,-2.03889134966039,-0.780175421773636,0.680463078061922,-1.40037837434086,2.06899601551276,1.33264530810319,0.74546033913402,0.361062358383265,0.265064065121993,-0.25209719527955,2.40014146822472,-5.14392800313134,1.31661618099029,0.222749959213214,0.327744237817093,0.278374006845082,-0.354858253171089,0.149152613004754,0.322394089919567,1.7885838049325788,-0.2161209600676699,0,0,1,0.53357786,FP
260586,-4.8218513707028,5.05181470428753,-2.02770968692494,2.94222965938385,-0.765531840897053,6.17498604688532,-12.3654826473218,-25.6144738207851,-4.36224861893787,-3.84277923746354,-0.793967807335811,2.69386666520336,-0.999739367031002,4.20922278269137,0.766515203524797,0.445132787074039,2.81717392670701,-1.61319143291225,-1.165032398689,6.59832951358291,-12.3048601067165,4.75350089315334,0.691749962193427,-0.894155135438449,0.0416224453801679,3.06790743126568,-0.367346896775555,0.506198574870543,-0.3074128414727869,0.8803322407453095,0,0,1,0.532439,FP
279287,-5.93822529800977,2.79171172105073,-4.24352100773168,-1.48360489623309,-1.24529435060983,5.36489991327076,-10.6307126599256,-22.7397553553314,-2.56686995882932,-4.57968820983969,-1.86004874740271,2.34754944465519,-1.50547575540771,3.21058880208619,-2.29416201621256,1.19467864748971,2.52757168510871,-2.52890652583946,-2.48740454536269,4.70785251974633,-10.8290756859909,6.09051350612959,1.34061972753541,-0.308217166997025,-1.90233721900765,-0.147783275074685,0.800043353955025,-0.0324607291132309,1.0899182561307903,0.987617335729978,0,0,1,0.52906966,FP
192449,-7.00365517869455,5.78232409813127,-4.04792768489174,-0.907097574785459,-2.37130251833763,5.08769594478208,-10.3856966550283,-21.5543946178659,-1.74079145284963,-5.02893938245037,-0.578671927001125,3.41770353129805,-0.684532216195417,2.62018473770197,-0.951912085991523,2.77813255963331,1.52551124276354,1.44847454541797,-1.24347488727489,4.39991580607326,-8.05204951727786,1.67512537796453,1.8158991142416,-0.497808861065791,-0.436097880121325,-0.35063091306525,0.131706288889857,0.178682368528696,1.3074827080276672,0.5287186174649608,0,0,1,0.52401197,FP
202164,-2.96060722195909,3.076334844689,-3.08486762035055,-0.91919216428067,-0.991717195955484,2.24244915589961,-10.87755150779,-20.9155447530436,-2.1739740090835,-4.00260314414789,-1.06503354443306,1.85762648329087,-0.71349865435785,1.1050802363923,-0.952451801543483,2.95630620441894,2.26959329066599,-0.424908590159013,-1.80543965223878,4.95541898148959,-9.63370119737959,4.24917038804446,-0.0870968407378243,-0.135307545836328,-2.02302120035039,-0.51957081109259,0.238438437045798,0.813606855992097,0.1110878222594843,0.5816210246830907,0,0,1,0.5239192,FP
108796,-3.63679726753958,3.57769231558037,-2.03248300172359,-1.02744376695086,1.25816279592445,6.56845146885204,-7.13102283029649,-15.4070088711765,-2.10132471843446,-3.32014641954856,-0.741023534680804,1.29273947632832,-1.38795480989946,2.78506200930213,0.518634725315183,1.53126351207433,0.0035444355734706,0.380271498990729,-0.583551305256767,3.71135872510728,-6.99193854875297,1.26720555920124,1.42506830970984,0.84665287055296,-0.490180677947457,-0.0251726955198557,-0.15965693981997,0.279468250314337,-0.2797456857402361,-0.159964285294705,0,0,1,0.51883745,FP
49260,-8.83585264039622,7.96304180260698,-4.55436186965602,-0.136148604400253,-3.48883103145892,5.08343270977837,-13.9329116967754,-26.2780073456916,-3.00705283091768,-4.87701239075224,-1.11386691973372,3.38278478197624,-2.91881886304743,5.94722193051866,-0.704929677835123,2.90595062015094,1.323621309861,1.08213094088733,-1.36704837621909,7.2513078755609,-14.0044101719208,3.57003973186515,2.67465902162781,-0.796593929865868,-0.550857605364531,-0.0719390926584891,-0.43077665020343,0.279304071540585,-0.2797456857402361,-0.4782950927524994,0,0,1,0.5176978,FP
