ID,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,Class,y_true,y_pred,anomaly_score,miscls_type
10457,-1.68695459672537,4.08124898223913,-7.77053807976854,5.56523954204705,-3.70160222851629,-3.1249158825629,-7.84860608810054,1.74821666624462,-3.27051148197076,-11.208722820105,10.0021902173471,-15.1449882216973,-0.213781565242229,-13.7803774903028,-0.459419511202153,-10.0531122447564,-17.0984442134069,-5.36665995636776,1.66171938384487,1.29963772793112,1.39314209766654,-0.543607593004903,-0.31785513959719,-0.0155273696765162,1.17895464688145,-0.205648592661351,1.91196712494943,0.950716341513942,-0.2934395304967512,-0.7947461788789812,0,0,1,1.015206,FP
12157,-5.90551652267712,6.04027993865125,-11.0916369981566,5.79757078647836,-6.19389045247955,-3.32242656370477,-9.26968813026341,4.33963141607018,-3.24698303488334,-10.7648260387545,9.17922530900545,-14.2570713123205,0.291994339974086,-12.3994078766102,-0.536801298668379,-9.50579345427866,-16.0492278165032,-5.04559452917253,1.89456679914716,1.35141117730964,1.50490503278289,-0.428452743577757,0.211269798824458,-0.0264676648439011,0.243539715991979,-0.285139541505526,2.0160562407405,0.62827171206843,0.950045413260672,-0.7461906272395118,0,0,1,0.99371356,FP
153458,-3.14111481773954,2.01415371220239,-0.610409333608785,5.94665882891274,-1.86853400723498,0.756736892240363,-3.31384231234087,0.227978180993546,-0.937893804373359,-0.976491830527394,3.05059933586094,-6.93060548542287,0.118404517784811,-1.93153624243992,-0.569346542650597,-2.97608410042903,-5.39670175532831,-0.780562802876565,1.90655751088489,-0.563324498132998,1.40851107190565,0.800388799848745,0.514926320421351,-0.0493729777268121,-0.510364292608872,0.44258323685501,-0.165736839205461,0.6827840274271,0.328512541046601,0.169609605376003,0,0,1,0.73391724,FP
191297,1.40952582651356,0.804289511747351,-1.13291037273233,4.38903287309786,-0.713480405884004,0.38163189867206,-1.9497273265553,0.481482912731115,-1.02973656904453,-0.309068779521934,-0.678747510881377,-2.28594397726003,0.603204415306241,-2.53839679145768,-0.619314717981865,-0.733170602857278,-4.69192101857729,-1.23185596240792,-1.14301301235891,0.0054985415294975,0.472800961261912,0.690422551478421,0.0573138265143024,-0.669953583729952,-0.0121381754216808,0.141409683001447,0.355679486892027,0.113298534864277,-0.3074128414727869,0.5228679848212503,0,0,1,0.64273524,FP
70037,-7.44778664308582,-3.47724400238466,-5.3947503442464,-0.0578399231693364,-4.00721104269407,-0.782689025519211,0.952952006219666,0.526612197243175,-0.0353404784850757,-4.118130287729,0.187463256221884,-3.1042903292662,-0.603549652275441,-1.70877731855254,1.47979489802614,-1.91337018476017,-5.33184279918164,-2.02500300599306,1.45178644906653,-1.34690414620334,-0.421280748212449,-1.35660050912611,-1.83196849223006,-0.344962765090319,-0.300874664401403,-0.456095711127623,1.19192320464726,-0.850235125003447,8.942919024662894,-0.364336987041671,0,0,1,0.5629889,FP
6642,0.857321003765953,4.09391182702914,-7.42389358948559,7.38024451788662,0.973366022888688,-2.73076151658057,-1.49649705633444,0.543015172692922,-2.35119015933267,-3.94423849794435,6.35507773663404,-7.30974798382371,0.7484505505775,-9.05799252943745,-0.648944909074786,-1.07311652692728,1.52450091526025,1.83136353283608,-0.0897244112241547,0.483302650495284,0.375026285129017,0.145399853347782,0.240603265009756,-0.234649222710157,-1.00488094720044,0.435831916241838,0.618323805168482,0.148468944379397,-0.2934395304967512,-0.8990119714752288,1,1,0,0.26915824,FN
142558,-1.43086372778891,-0.802528699267131,1.12332029999445,0.389760264731692,-0.281213534404278,-0.055123492429819,1.32623248909333,0.195699815379613,-0.546889550453909,-0.71347376073502,1.27462907751277,0.0236821347785728,-1.52169610821701,0.727242085814848,0.166504662441577,0.348037591565135,-0.5663900830288,0.216016101767291,-1.14037564250718,0.634184289933654,0.325575470468413,0.0140018451191784,0.844946015847872,0.114962884542335,0.156364810543393,-0.619437446641754,-0.120351072821334,0.0355941733717493,4.643750436665968,0.0011395810571082,1,1,0,0.0055873394,FN
624,-3.0435406239976,-3.15730712090228,1.08846277997285,2.2886436183814,1.35980512966107,-1.06482252298131,0.325574266158614,-0.0677936531906277,-0.270952836226548,-0.838586564582682,-0.414575448285725,-0.503140859566824,0.676501544635863,-1.69202893305906,2.00063483909015,0.666779695901966,0.599717413841732,1.72532100745514,0.283344830149495,2.10233879259444,0.661695924845707,0.435477208966341,1.37596574254306,-0.293803152734021,0.279798031841214,-0.145361714815161,-0.252773122530705,0.0357642251788156,7.084468664850136,-0.9894383157696872,1,1,0,0.003242731,FN
93789,1.08043336974687,0.962830680816555,-0.27806547765439,2.74331806279958,0.412364075681078,-0.320778352962878,0.0412895489552235,0.176170299597767,-0.966951551053629,-0.194120466505581,2.14005681553663,-0.276308752749667,-1.19130573752489,-1.88027540328199,0.398271956336376,1.36743302249318,1.52266169956075,1.02631748255981,-1.57707047840184,-0.172658644566365,-0.008996174092574,-0.0570361435998535,-0.0536915092211487,-0.0263732767799466,0.40029973123052,0.0728277709127376,0.0270429343018625,0.0632375727147923,-0.3074128414727869,-0.2362222300543944,1,1,0,0.0022695065,FN
281675,1.9919760961759,0.158475887304227,-2.58344064503516,0.408669992998441,1.15114706077937,-0.0966947441848027,0.223050267455537,-0.0683838777747007,0.577829383844873,-0.888721675865145,0.491140241656789,0.728903319843614,0.380428045513993,-1.94888334870021,-0.832498136300872,0.519435549203291,0.903562376617253,1.19731471799372,0.593508846946918,-0.0176522567052908,-0.164350327825504,-0.295135166851559,-0.0721725311018398,-0.450261313423321,0.313266608995469,-0.289616585696882,0.002987582243429,-0.0153088128485981,0.2868720743380144,1.006308814718218,1,1,0,0.0019935966,FN
